413707,301547
418378,263377
462059,297793
412695,339782
414633,357039
418309,354132
403997,369962
410853,479648
991288,878497
968357,896487
1004997,1005749
995742,1466457
3359359,3356110
3359048,3383927
3394731,3737038
3351203,5274834
12823135,12925677
12812161,12910861
12889142,13499927
12806221,15674495
