1917689,1605279
1696138,1570657
1689525,1635875
1838554,1744151
2210182,1865322
2211361,2015079
2349106,2073078
2225155,2329887
4663508,4608017
4659793,4715596
4753965,4782358
4623575,6572775
17784979,17683644
17795289,18091499
17722740,18220584
17648519,23540497
68222537,67740158
68521192,68508661
67509253,68490635
67864277,75119678
