2725378,372364
2919443,482913
2813594,524694
2988898,827105
3904629,490600
3573680,576293
3744353,694081
3670535,893334
3941256,413580
3887554,550154
4014577,475051
3861863,602599
5771168,1237374
5862693,1298635
5803773,1134498
5832332,1141613
16971256,5130927
16635221,5142936
16792238,2415372
16699741,4107984
