15346003,14914166
15237945,14511745
15184928,15112851
15073418,15533344
14858915,12533096
15044493,12792611
15685249,13402947
14669800,12669450
25390898,24849357
25753417,25185071
25694257,25486923
25599089,31181158
95464144,95799987
95398826,95558709
94960717,99424186
96571342,111837581
368753164,369449825
